date,source,medium,campaign,cost,impressions,clicks,users,revenue
1/3/2024,app.amplemarket.com,referral,christmas_cmp,$72.45,6636,6034,129,$879.45
1/21/2024,linkedin.com,(none),solution_data,$90.36,5235,4681,590,$221.94
1/19/2024,google,paid,solution_marketing,$16.23,8725,7882,866,$983.94
1/11/2024,meta,paid,solution_marketing,$62.37,7858,7362,850,$441.20
1/19/2024,enterprisemarketingportal.google,(none),(organic),$31.61,4595,4375,531,$585.66
1/5/2024,boards.greenhouse.io,organic,chrome_launch_switch,$32.62,6356,5825,682,$857.68
1/3/2024,linkedin.com,(none),solution_marketing,$85.02,8391,7622,752,$343.65
1/27/2024,app.amplemarket.com,organic,(direct),$61.58,7236,6741,473,$588.94
1/14/2024,brightedge--c.vf.force.com,(none),chrome_launch_switch,$69.53,9840,9833,890,$802.20
1/13/2024,momentum.com,(none),(referral),$74.84,7830,7399,537,$172.79
1/21/2024,google,organic,solution_data,$51.67,6877,6036,566,$982.89
1/27/2024,chrome_launch_switch,social,solution_marketing,$16.10,9093,8939,283,$487.27
1/4/2024,app.amplemarket.com,organic,service_strategy,$14.33,2342,1357,959,$671.16
1/27/2024,chrome_launch_switch,referral,christmas_cmp,$10.42,9258,8849,389,$732.50
1/29/2024,linkedin.com,(none),(organic),$87.80,6711,5930,358,$584.20
1/1/2024,momentum.com,organic,(direct),$60.14,6115,5164,241,$813.93
1/29/2024,yandex.ru,(none),solution_marketing,$81.82,8044,7720,315,$653.08
1/9/2024,(direct),referral,chrome_launch_switch,$19.06,5884,5061,985,$651.50
1/28/2024,linkedin.com,referral,solution_marketing,$20.62,1702,1184,994,$983.23
1/6/2024,yandex.ru,social,(referral),$68.11,1049,879,598,$342.06
1/26/2024,boards.greenhouse.io,referral,solution_marketing,$49.85,4781,4514,878,$881.68
1/18/2024,(direct),(none),(referral),$35.35,2383,1752,648,$203.09
1/3/2024,(direct),paid,chrome_launch_switch,$29.03,1920,1514,969,$239.06
1/10/2024,gdmsugar.gartner.com,referral,(referral),$66.40,5481,5203,223,$728.30
1/25/2024,momentum.com,social,solution_marketing,$27.03,5219,5213,178,$643.97
1/24/2024,linkedin.com,social,service_strategy,$60.02,3244,3013,788,$439.25
1/24/2024,meta,(none),solution_marketing,$29.90,6467,5999,861,$243.33
1/8/2024,boards.greenhouse.io,organic,chrome_launch_switch,$98.33,8663,8199,562,$605.84
1/1/2024,chrome_launch_switch,social,solution_marketing,$78.35,2064,1133,137,$562.12
1/15/2024,google,paid,solution_marketing,$50.40,5482,5284,787,$278.10
1/15/2024,google,organic,christmas_cmp,$33.85,1735,895,298,$305.55
1/12/2024,meta,referral,(organic),$28.70,7938,7671,948,$116.47
1/28/2024,(direct),social,christmas_cmp,$36.49,8380,7831,287,$343.94
1/24/2024,chrome_launch_switch,paid,solution_marketing,$71.70,4852,4034,185,$199.30
1/5/2024,yandex.ru,paid,(direct),$44.29,8147,7293,281,$773.19
1/16/2024,enterprisemarketingportal.google,(none),(organic),$44.48,9026,8867,814,$123.40
1/29/2024,gdmsugar.gartner.com,(none),solution_marketing,$13.69,3796,3331,791,$532.58
1/13/2024,bing,social,(organic),$20.37,9663,9639,113,$192.44
1/3/2024,linkedin.com,social,solution_data,$81.16,7889,7542,537,$684.58
1/10/2024,momentum.com,organic,christmas_cmp,$81.72,3793,3386,908,$125.61
1/2/2024,bing,social,(organic),$69.87,3411,2804,594,$622.77
1/14/2024,gdmsugar.gartner.com,(none),solution_data,$62.56,5491,4737,673,$940.28
1/19/2024,momentum.com,social,(referral),$80.37,5941,5214,863,$822.45
1/3/2024,bing,organic,christmas_cmp,$22.09,4839,4564,438,$879.88
1/3/2024,meta,social,chrome_launch_switch,$13.69,3319,2863,538,$347.50
1/26/2024,momentum.com,organic,(direct),$13.10,1709,1397,262,$423.66
1/9/2024,bing,organic,(organic),$39.00,8288,7409,602,$637.64
1/13/2024,linkedin.com,social,(organic),$78.27,1226,1119,476,$912.62
1/16/2024,meta,(none),solution_marketing,$75.03,4665,3706,150,$216.69
1/24/2024,meta,social,christmas_cmp,$92.15,6974,6480,177,$474.60
1/16/2024,(direct),social,chrome_launch_switch,$73.21,4014,3606,457,$135.13
1/19/2024,yandex.ru,organic,(referral),$47.04,5157,4439,353,$378.61
1/20/2024,meta,social,(referral),$39.50,7165,6317,319,$359.01
1/17/2024,meta,paid,service_strategy,$67.81,5270,4524,555,$169.31
1/15/2024,boards.greenhouse.io,social,chrome_launch_switch,$44.14,5043,4791,158,$453.81
1/6/2024,momentum.com,referral,christmas_cmp,$34.60,2573,2512,959,$286.69
1/5/2024,meta,paid,solution_data,$72.20,9073,8297,694,$196.03
1/21/2024,yandex.ru,paid,solution_data,$47.84,6659,6212,655,$972.00
1/29/2024,enterprisemarketingportal.google,(none),(referral),$60.13,9374,8531,186,$826.77
1/7/2024,google,referral,service_strategy,$17.39,2571,2509,678,$748.94
1/22/2024,enterprisemarketingportal.google,social,(organic),$55.27,8683,8114,562,$690.48
1/2/2024,gdmsugar.gartner.com,referral,solution_data,$12.44,4886,4340,763,$778.77
1/23/2024,enterprisemarketingportal.google,(none),christmas_cmp,$95.37,4813,4332,373,$894.26
1/20/2024,enterprisemarketingportal.google,social,solution_marketing,$97.84,7423,6761,259,$777.56
1/6/2024,(direct),social,christmas_cmp,$41.37,6066,5426,967,$461.61
1/22/2024,chrome_launch_switch,referral,(organic),$65.65,5497,4716,355,$910.24
1/12/2024,momentum.com,paid,christmas_cmp,$30.15,2432,2147,824,$407.72
1/12/2024,google,social,solution_data,$47.87,3506,3438,192,$877.50
1/7/2024,brightedge--c.vf.force.com,organic,(direct),$99.73,8334,7894,554,$933.67
1/16/2024,bing,social,(organic),$92.02,5079,4998,629,$879.90
1/26/2024,momentum.com,(none),chrome_launch_switch,$71.75,9737,8914,253,$769.43
1/8/2024,meta,organic,(referral),$93.91,5432,5179,284,$537.27
1/11/2024,bing,referral,service_strategy,$22.33,7151,6181,953,$431.27
1/22/2024,google,paid,solution_data,$48.39,7995,7239,168,$223.33
1/24/2024,linkedin.com,paid,solution_data,$75.85,2274,1339,968,$608.30
1/20/2024,google,social,(direct),$38.73,6770,5965,694,$779.77
1/24/2024,gdmsugar.gartner.com,(none),(direct),$96.54,5838,5558,468,$171.21
1/14/2024,enterprisemarketingportal.google,referral,(referral),$78.30,3564,3266,936,$278.09
1/18/2024,bing,organic,christmas_cmp,$31.91,3661,3470,596,$772.56
1/12/2024,gdmsugar.gartner.com,referral,solution_marketing,$48.09,1151,843,706,$898.22
1/3/2024,gdmsugar.gartner.com,social,(referral),$91.37,2440,1698,593,$163.24
1/17/2024,gdmsugar.gartner.com,social,(organic),$74.68,9707,8877,117,$405.64
1/6/2024,bing,(none),(referral),$49.60,4589,3872,808,$945.05
1/21/2024,gdmsugar.gartner.com,paid,(direct),$35.40,1467,1323,330,$455.71
1/1/2024,yandex.ru,organic,solution_marketing,$26.64,1540,1263,269,$372.42
1/9/2024,momentum.com,social,solution_data,$67.21,8296,7700,273,$598.54
1/12/2024,meta,organic,(direct),$65.08,4716,4388,832,$553.92
1/7/2024,gdmsugar.gartner.com,paid,chrome_launch_switch,$28.12,5292,4874,928,$334.67
1/1/2024,yandex.ru,social,(organic),$38.07,4630,4173,242,$189.62
1/18/2024,app.amplemarket.com,paid,(referral),$94.26,1522,591,382,$258.79
1/1/2024,enterprisemarketingportal.google,referral,solution_marketing,$14.50,4574,4086,977,$700.88
1/21/2024,boards.greenhouse.io,organic,service_strategy,$14.56,2075,1079,566,$523.13
1/25/2024,bing,paid,solution_marketing,$82.23,7888,7155,804,$515.48
1/13/2024,brightedge--c.vf.force.com,referral,(organic),$17.23,3248,2967,297,$113.86
1/1/2024,linkedin.com,organic,solution_marketing,$78.75,6232,6225,527,$432.63
1/21/2024,linkedin.com,paid,solution_marketing,$25.73,5483,5149,424,$288.21
1/26/2024,bing,social,solution_data,$13.53,9792,8941,740,$155.70
1/12/2024,gdmsugar.gartner.com,social,solution_marketing,$39.92,9852,9020,807,$877.95
1/8/2024,(direct),organic,christmas_cmp,$16.73,8278,7745,454,$757.53
1/29/2024,chrome_launch_switch,social,service_strategy,$26.28,5392,5328,854,$131.29
1/29/2024,boards.greenhouse.io,referral,(organic),$35.94,1020,350,998,$523.01
1/2/2024,momentum.com,paid,solution_data,$41.40,9698,9691,259,$272.70
1/2/2024,bing,paid,solution_data,$77.35,7298,6968,714,$208.42
1/26/2024,bing,organic,(organic),$63.14,7832,7336,700,$109.32
1/25/2024,momentum.com,social,(direct),$57.63,4800,4040,203,$189.20
1/22/2024,bing,(none),(direct),$92.57,6525,6512,159,$561.40
1/2/2024,linkedin.com,organic,(referral),$56.35,1491,1176,852,$592.98
1/19/2024,bing,referral,chrome_launch_switch,$69.57,1374,1024,544,$844.81
1/22/2024,chrome_launch_switch,social,christmas_cmp,$62.88,4409,3625,955,$892.18
1/11/2024,app.amplemarket.com,paid,(direct),$20.14,4856,4198,901,$727.61
1/21/2024,yandex.ru,paid,service_strategy,$38.88,2715,1858,484,$943.39
1/15/2024,brightedge--c.vf.force.com,social,christmas_cmp,$57.77,9059,8251,666,$819.33
1/18/2024,gdmsugar.gartner.com,organic,service_strategy,$44.41,1397,663,938,$761.86
1/26/2024,app.amplemarket.com,referral,(organic),$17.46,2331,2133,216,$724.43
1/11/2024,linkedin.com,referral,service_strategy,$94.68,8520,8421,455,$369.61
1/5/2024,momentum.com,paid,(referral),$74.54,4171,3805,824,$509.23
1/25/2024,boards.greenhouse.io,paid,service_strategy,$25.32,9907,9286,485,$177.04
1/21/2024,google,referral,christmas_cmp,$92.19,1853,1209,946,$878.74
1/7/2024,brightedge--c.vf.force.com,organic,chrome_launch_switch,$56.07,7128,7076,755,$168.61
1/7/2024,enterprisemarketingportal.google,organic,(organic),$92.60,6295,6267,968,$509.85
1/2/2024,yandex.ru,organic,(organic),$51.40,3949,3805,317,$239.54
1/9/2024,boards.greenhouse.io,(none),chrome_launch_switch,$22.90,1965,1938,718,$929.35
1/27/2024,app.amplemarket.com,social,(direct),$60.68,2721,2629,979,$779.15
1/2/2024,meta,(none),solution_data,$99.63,7820,7130,984,$809.33
1/8/2024,boards.greenhouse.io,social,(direct),$27.11,9661,9216,395,$252.54
1/22/2024,momentum.com,paid,(direct),$66.54,2528,2255,801,$983.42
1/18/2024,app.amplemarket.com,organic,chrome_launch_switch,$39.33,3886,3117,473,$623.96
1/1/2024,google,paid,chrome_launch_switch,$72.01,5485,5302,487,$208.45
1/2/2024,app.amplemarket.com,referral,solution_marketing,$24.39,3690,2832,229,$724.94
1/28/2024,bing,organic,(referral),$10.39,3476,2512,322,$970.70
1/18/2024,google,referral,service_strategy,$31.08,8941,8581,219,$987.93
1/3/2024,brightedge--c.vf.force.com,social,solution_marketing,$47.79,9913,9090,981,$942.02
1/27/2024,meta,referral,service_strategy,$82.47,9316,8561,926,$321.32
1/7/2024,app.amplemarket.com,(none),(organic),$25.79,1476,1017,578,$615.18
1/1/2024,enterprisemarketingportal.google,organic,(organic),$90.32,7294,6805,202,$679.81
1/23/2024,chrome_launch_switch,(none),(referral),$22.82,7992,7286,505,$154.71
1/21/2024,bing,referral,(organic),$46.33,6764,5875,782,$771.52
1/15/2024,momentum.com,referral,solution_marketing,$80.43,7031,6878,525,$233.06
1/17/2024,yandex.ru,social,christmas_cmp,$65.60,7622,7159,975,$635.40
1/26/2024,momentum.com,organic,christmas_cmp,$42.49,2810,1869,792,$858.13
1/28/2024,brightedge--c.vf.force.com,referral,chrome_launch_switch,$52.58,5680,4970,352,$743.81
1/1/2024,yandex.ru,(none),(referral),$52.64,9054,8137,943,$856.28
1/23/2024,app.amplemarket.com,paid,(referral),$34.54,6165,5468,346,$453.08
1/14/2024,brightedge--c.vf.force.com,paid,christmas_cmp,$98.76,4181,3957,122,$637.05
1/25/2024,brightedge--c.vf.force.com,(none),christmas_cmp,$86.81,7969,7941,509,$379.01
1/28/2024,google,organic,(organic),$25.23,9203,8380,811,$690.00
1/3/2024,chrome_launch_switch,social,(organic),$55.00,4457,4389,652,$132.70
1/11/2024,brightedge--c.vf.force.com,social,(referral),$32.35,4388,3904,760,$164.30
1/22/2024,app.amplemarket.com,paid,(organic),$60.45,5347,4471,600,$521.64
1/19/2024,bing,social,service_strategy,$48.24,4244,4158,994,$923.96
1/4/2024,yandex.ru,referral,(organic),$23.16,2725,2041,170,$203.41
1/9/2024,gdmsugar.gartner.com,social,solution_data,$82.34,9556,9082,962,$352.49
1/12/2024,gdmsugar.gartner.com,(none),christmas_cmp,$77.84,8737,8002,540,$734.60
1/3/2024,app.amplemarket.com,referral,christmas_cmp,$66.36,3503,3191,453,$325.63
1/5/2024,enterprisemarketingportal.google,organic,(organic),$53.18,4149,4088,748,$872.90
1/23/2024,linkedin.com,referral,service_strategy,$92.99,4662,3726,112,$917.55
1/22/2024,momentum.com,referral,(organic),$36.68,5343,4801,318,$387.23
1/5/2024,gdmsugar.gartner.com,organic,(organic),$89.87,1072,483,243,$223.08
1/6/2024,google,social,service_strategy,$13.46,6101,5104,925,$983.65
1/8/2024,linkedin.com,social,christmas_cmp,$46.15,6983,6266,653,$324.59
1/10/2024,boards.greenhouse.io,organic,christmas_cmp,$13.07,1916,1209,862,$650.38
1/27/2024,linkedin.com,social,service_strategy,$78.89,6435,5633,471,$888.69
1/1/2024,google,referral,chrome_launch_switch,$58.09,5639,4646,778,$259.23
1/29/2024,app.amplemarket.com,(none),solution_data,$10.66,9694,8748,152,$128.40
1/29/2024,google,referral,chrome_launch_switch,$21.62,6830,6661,435,$705.16
1/26/2024,meta,referral,service_strategy,$23.75,7131,6955,222,$534.14
1/21/2024,linkedin.com,social,service_strategy,$24.40,5234,4827,140,$899.63
1/21/2024,app.amplemarket.com,referral,solution_data,$15.04,6225,5296,804,$485.69
1/16/2024,boards.greenhouse.io,organic,(direct),$59.10,2017,1167,334,$121.55
1/13/2024,chrome_launch_switch,organic,service_strategy,$59.26,6861,6652,507,$590.08
1/25/2024,(direct),(none),(referral),$91.84,8089,7827,540,$899.82
1/14/2024,google,(none),(organic),$95.95,7920,7484,1000,$753.13
1/29/2024,boards.greenhouse.io,referral,service_strategy,$22.86,3567,3267,135,$972.25
1/19/2024,enterprisemarketingportal.google,referral,solution_marketing,$85.63,9521,9175,657,$748.86
1/8/2024,linkedin.com,organic,(referral),$31.53,3057,2085,797,$223.31
1/28/2024,boards.greenhouse.io,referral,chrome_launch_switch,$30.55,3652,3476,686,$281.06
1/9/2024,(direct),referral,christmas_cmp,$74.85,3752,3225,120,$113.48
1/11/2024,brightedge--c.vf.force.com,referral,(direct),$56.64,9765,9435,756,$326.20
1/14/2024,yandex.ru,paid,(direct),$76.39,2269,1567,477,$246.96
1/22/2024,google,paid,christmas_cmp,$50.29,5327,5019,135,$855.07
1/2/2024,bing,social,solution_data,$33.63,5591,4789,750,$347.89
1/6/2024,gdmsugar.gartner.com,social,(direct),$68.84,5500,4817,567,$137.64
1/19/2024,enterprisemarketingportal.google,social,service_strategy,$41.12,1394,1215,265,$360.40
1/12/2024,meta,referral,christmas_cmp,$97.50,5149,4798,554,$354.09
1/12/2024,enterprisemarketingportal.google,social,christmas_cmp,$80.35,3687,3050,546,$686.76
1/8/2024,linkedin.com,organic,(organic),$92.66,7507,6822,140,$380.03
1/2/2024,(direct),referral,service_strategy,$43.42,4556,3962,773,$912.47
1/18/2024,gdmsugar.gartner.com,referral,(organic),$66.03,8145,7213,190,$206.04
1/9/2024,boards.greenhouse.io,paid,solution_data,$18.01,2651,2235,808,$697.19
1/25/2024,(direct),referral,service_strategy,$52.55,8743,7831,566,$835.27
1/8/2024,google,(none),christmas_cmp,$16.50,7442,7150,129,$646.70
1/18/2024,(direct),social,(direct),$79.18,2257,2201,943,$350.43
1/22/2024,yandex.ru,social,solution_data,$94.93,6253,6203,308,$437.10
1/20/2024,momentum.com,(none),(direct),$63.86,4731,4236,265,$246.76
1/18/2024,google,organic,(direct),$15.49,4995,4879,735,$229.65
1/16/2024,bing,paid,solution_data,$27.95,5351,4426,928,$633.68
1/28/2024,brightedge--c.vf.force.com,(none),(referral),$32.69,6479,5848,437,$471.61
1/26/2024,chrome_launch_switch,(none),chrome_launch_switch,$49.98,1999,1208,531,$191.18
1/7/2024,(direct),social,(direct),$53.80,2629,2487,946,$808.02
1/12/2024,enterprisemarketingportal.google,referral,solution_data,$47.40,1266,958,777,$549.34
1/2/2024,yandex.ru,social,christmas_cmp,$47.09,2803,2695,840,$439.97
1/23/2024,linkedin.com,social,christmas_cmp,$13.71,3520,3248,292,$217.58
1/25/2024,bing,organic,service_strategy,$15.41,8682,8466,309,$472.02
1/9/2024,google,(none),christmas_cmp,$68.63,7515,7401,121,$507.00
1/6/2024,boards.greenhouse.io,paid,christmas_cmp,$83.23,1935,936,248,$219.00
1/15/2024,boards.greenhouse.io,organic,christmas_cmp,$80.23,9034,8350,379,$766.79
1/4/2024,bing,social,chrome_launch_switch,$10.29,9077,8591,693,$878.17
1/16/2024,linkedin.com,referral,service_strategy,$87.90,6731,5894,273,$194.07
1/10/2024,yandex.ru,social,chrome_launch_switch,$28.06,1302,997,954,$481.69
1/12/2024,(direct),social,(organic),$60.72,9845,9720,387,$550.35
1/11/2024,app.amplemarket.com,social,(referral),$77.44,2902,2647,482,$349.08
1/2/2024,google,paid,(referral),$85.64,6754,5785,203,$729.58
1/4/2024,(direct),organic,solution_marketing,$29.55,4637,3899,853,$188.20
1/4/2024,brightedge--c.vf.force.com,paid,christmas_cmp,$89.58,9372,9276,447,$190.51
1/9/2024,chrome_launch_switch,paid,(organic),$51.44,6531,6232,279,$854.41
1/25/2024,brightedge--c.vf.force.com,organic,(organic),$95.89,2730,2648,601,$411.47
1/24/2024,meta,organic,(direct),$44.82,7844,7688,324,$526.55
1/19/2024,brightedge--c.vf.force.com,organic,(organic),$40.23,4592,4387,623,$500.71
1/20/2024,yandex.ru,organic,christmas_cmp,$63.10,4345,3846,147,$102.86
1/15/2024,chrome_launch_switch,organic,(direct),$98.34,6105,5659,240,$848.54
1/10/2024,chrome_launch_switch,social,(direct),$53.13,7475,6495,231,$116.54
1/14/2024,gdmsugar.gartner.com,(none),(referral),$92.90,2273,1617,402,$768.59
1/13/2024,meta,social,(direct),$24.94,3313,3138,470,$508.08
1/14/2024,enterprisemarketingportal.google,social,christmas_cmp,$50.24,5835,5432,588,$259.36
1/29/2024,chrome_launch_switch,social,(organic),$94.72,8348,7846,281,$580.36
1/27/2024,yandex.ru,(none),chrome_launch_switch,$48.83,6326,5722,816,$293.34
1/27/2024,(direct),(none),(referral),$23.94,9945,9427,430,$857.11
1/3/2024,brightedge--c.vf.force.com,paid,christmas_cmp,$36.67,2235,1969,936,$840.77
1/24/2024,google,social,solution_marketing,$72.28,4629,3824,229,$784.06
1/21/2024,(direct),(none),christmas_cmp,$61.08,1024,199,520,$361.34
1/20/2024,meta,referral,christmas_cmp,$45.68,1453,1242,671,$520.06
1/15/2024,momentum.com,organic,solution_data,$52.62,7556,7257,565,$239.87
1/19/2024,linkedin.com,(none),(organic),$96.48,4274,3756,957,$572.14
1/10/2024,gdmsugar.gartner.com,referral,chrome_launch_switch,$60.10,7225,7035,211,$948.69
1/14/2024,linkedin.com,social,service_strategy,$57.21,5377,4774,906,$930.39
1/3/2024,boards.greenhouse.io,paid,(direct),$49.66,1943,1076,813,$883.73
1/26/2024,bing,paid,service_strategy,$52.05,2613,2290,184,$883.96
1/5/2024,enterprisemarketingportal.google,referral,(referral),$68.84,6195,5502,863,$715.91
1/13/2024,momentum.com,organic,christmas_cmp,$47.95,9680,9578,422,$719.90
1/14/2024,gdmsugar.gartner.com,social,solution_data,$74.45,2872,2768,546,$705.57
1/20/2024,(direct),(none),solution_marketing,$84.78,8279,7397,898,$668.00
1/19/2024,bing,social,solution_marketing,$27.64,4624,4527,562,$249.56
1/4/2024,boards.greenhouse.io,referral,christmas_cmp,$11.52,3505,3157,327,$821.79
1/11/2024,boards.greenhouse.io,organic,chrome_launch_switch,$98.91,1673,1079,698,$312.68
1/23/2024,app.amplemarket.com,referral,(referral),$80.83,3248,2269,270,$112.86
1/9/2024,linkedin.com,referral,chrome_launch_switch,$28.19,7012,6158,686,$247.42
1/14/2024,boards.greenhouse.io,social,service_strategy,$60.26,4531,3878,715,$339.20
1/15/2024,gdmsugar.gartner.com,(none),(referral),$41.15,3105,2243,311,$113.88
1/21/2024,brightedge--c.vf.force.com,referral,chrome_launch_switch,$71.24,8906,8040,191,$552.37
1/26/2024,linkedin.com,organic,service_strategy,$56.00,9772,9608,936,$470.95
1/11/2024,(direct),paid,(referral),$94.19,6263,6044,388,$843.50
1/8/2024,(direct),organic,solution_data,$52.91,6426,5885,219,$240.74
1/26/2024,meta,social,solution_marketing,$11.02,7474,7419,972,$155.57
1/9/2024,chrome_launch_switch,(none),solution_marketing,$88.36,5761,4763,190,$120.19
1/1/2024,app.amplemarket.com,referral,(organic),$21.24,9088,8269,470,$635.96
1/3/2024,bing,(none),(direct),$29.47,6136,5787,717,$326.92
1/29/2024,enterprisemarketingportal.google,social,christmas_cmp,$28.88,9553,9113,690,$504.04
1/24/2024,google,paid,(referral),$54.07,8496,7904,859,$502.08
1/12/2024,meta,social,(referral),$86.69,9264,9017,671,$541.27
1/17/2024,app.amplemarket.com,social,(direct),$39.93,6716,6069,218,$884.53
1/16/2024,linkedin.com,(none),(organic),$17.42,6069,6007,695,$349.62
